bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U7-S4-PS2-C04,MATH,7,7.4,practice_set_2,practice,ps2_c04,current,3,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,initial_condition_sequence_critique,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-C05,MATH,7,7.4,practice_set_2,practice,ps2_c05,current,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_exponential_from_family,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-L01,MATH,7,7.4,practice_set_2,practice,ps2_l01,last,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.",I can retrieve and apply the most recent prerequisite learning.,AP Topic 7.7,separation_solution_critique,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-L02,MATH,7,7.4,practice_set_2,practice,ps2_l02,last,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.",I can retrieve and apply the most recent prerequisite learning.,AP Topic 7.7,separable_xy,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-L03,MATH,7,7.4,practice_set_2,practice,ps2_l03,last,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.",I can retrieve and apply the most recent prerequisite learning.,AP Topic 7.7,separable_exponential_family,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-L04,MATH,7,7.4,practice_set_2,practice,ps2_l04,last,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.",I can retrieve and apply the most recent prerequisite learning.,AP Topic 7.7,separable_inverse_tangent,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-L05,MATH,7,7.4,practice_set_2,practice,ps2_l05,last,1,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.",I can retrieve and apply the most recent prerequisite learning.,AP Topic 7.7,separation_notation,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M01,MATH,7,7.4,practice_set_2,practice,ps2_m01,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,antiderivative_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M02,MATH,7,7.4,practice_set_2,practice,ps2_m02,mastery,2,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,definite_integral_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M03,MATH,7,7.4,practice_set_2,practice,ps2_m03,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,units_retrieval,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M04,MATH,7,7.4,practice_set_2,practice,ps2_m04,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,algebra_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M05,MATH,7,7.4,practice_set_2,practice,ps2_m05,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,function_notation_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M06,MATH,7,7.4,practice_set_2,practice,ps2_m06,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,graph_sign_retrieval,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M07,MATH,7,7.4,practice_set_2,practice,ps2_m07,mastery,2,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,limit_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M08,MATH,7,7.4,practice_set_2,practice,ps2_m08,mastery,2,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,derivative_relationship_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M09,MATH,7,7.4,practice_set_2,practice,ps2_m09,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,antiderivative_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S4-PS2-M10,MATH,7,7.4,practice_set_2,practice,ps2_m10,mastery,2,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.",AP Topic 7.7,definite_integral_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
